cell_id,cell_state,dataset,n_genes,n_tokens,label
2139,activated,PERIHEART,1569,1569,1
2141,activated,PERIHEART,1437,1437,1
2148,activated,PERIHEART,2048,2048,1
2150,activated,PERIHEART,2048,2048,1
2153,activated,PERIHEART,1727,1727,1
2158,activated,PERIHEART,1773,1773,1
2164,activated,PERIHEART,2045,2045,1
2166,activated,PERIHEART,1796,1796,1
2167,activated,PERIHEART,1496,1496,1
2168,activated,PERIHEART,2048,2048,1
2171,activated,PERIHEART,2048,2048,1
2175,activated,PERIHEART,2048,2048,1
2178,activated,PERIHEART,2048,2048,1
2197,activated,PERIHEART,1030,1030,1
2212,activated,PERIHEART,1754,1754,1
2215,activated,PERIHEART,2048,2048,1
2217,activated,PERIHEART,1972,1972,1
2218,activated,PERIHEART,2031,2031,1
2222,activated,PERIHEART,1888,1888,1
2223,activated,PERIHEART,1975,1975,1
2229,activated,PERIHEART,2048,2048,1
2239,activated,PERIHEART,1882,1882,1
2242,activated,PERIHEART,1730,1730,1
2243,activated,PERIHEART,1462,1462,1
2244,activated,PERIHEART,1329,1329,1
2246,activated,PERIHEART,1612,1612,1
2249,activated,PERIHEART,2048,2048,1
2250,activated,PERIHEART,1572,1572,1
2253,activated,PERIHEART,1414,1414,1
2256,activated,PERIHEART,1293,1293,1
2259,activated,PERIHEART,2017,2017,1
2260,activated,PERIHEART,2048,2048,1
2261,activated,PERIHEART,1487,1487,1
2262,activated,PERIHEART,1957,1957,1
2263,activated,PERIHEART,2048,2048,1
2265,activated,PERIHEART,2040,2040,1
2266,activated,PERIHEART,2043,2043,1
2268,activated,PERIHEART,1711,1711,1
2269,activated,PERIHEART,1654,1654,1
2273,activated,PERIHEART,2048,2048,1
2285,activated,PERIHEART,2048,2048,1
2287,activated,PERIHEART,1811,1811,1
2310,activated,PERIHEART,1765,1765,1
2312,activated,PERIHEART,2048,2048,1
2313,activated,PERIHEART,2048,2048,1
2316,activated,PERIHEART,1852,1852,1
2324,activated,PERIHEART,2048,2048,1
2325,activated,PERIHEART,2048,2048,1
2329,activated,PERIHEART,1468,1468,1
2335,activated,PERIHEART,2048,2048,1
2337,activated,PERIHEART,2048,2048,1
2346,activated,PERIHEART,2048,2048,1
2347,activated,PERIHEART,1668,1668,1
2350,activated,PERIHEART,1573,1573,1
2356,activated,PERIHEART,2048,2048,1
2364,activated,PERIHEART,1384,1384,1
2366,activated,PERIHEART,2048,2048,1
2369,activated,PERIHEART,2048,2048,1
2371,activated,PERIHEART,1384,1384,1
2375,activated,PERIHEART,1658,1658,1
2383,activated,PERIHEART,2048,2048,1
2385,activated,PERIHEART,1439,1439,1
2386,activated,PERIHEART,1518,1518,1
2393,activated,PERIHEART,2048,2048,1
2396,activated,PERIHEART,2001,2001,1
2406,activated,PERIHEART,1546,1546,1
2411,activated,PERIHEART,2048,2048,1
2414,activated,PERIHEART,1840,1840,1
2418,activated,PERIHEART,1706,1706,1
2438,activated,PERIHEART,1913,1913,1
2442,activated,PERIHEART,1892,1892,1
2445,activated,PERIHEART,1283,1283,1
2447,activated,PERIHEART,1942,1942,1
2449,activated,PERIHEART,1495,1495,1
2454,activated,PERIHEART,2048,2048,1
2456,activated,PERIHEART,1726,1726,1
2457,activated,PERIHEART,2048,2048,1
2458,activated,PERIHEART,1689,1689,1
2459,activated,PERIHEART,2048,2048,1
2462,activated,PERIHEART,2048,2048,1
2466,activated,PERIHEART,2048,2048,1
2469,activated,PERIHEART,2048,2048,1
2472,activated,PERIHEART,2046,2046,1
2474,activated,PERIHEART,2048,2048,1
2483,activated,PERIHEART,1747,1747,1
2485,activated,PERIHEART,1402,1402,1
2487,activated,PERIHEART,1877,1877,1
2489,activated,PERIHEART,1955,1955,1
2498,activated,PERIHEART,2048,2048,1
2499,activated,PERIHEART,1608,1608,1
2500,activated,PERIHEART,1737,1737,1
2502,activated,PERIHEART,1108,1108,1
2507,activated,PERIHEART,2048,2048,1
2511,activated,PERIHEART,1875,1875,1
2518,activated,PERIHEART,2048,2048,1
2520,activated,PERIHEART,1815,1815,1
2524,activated,PERIHEART,1856,1856,1
2532,activated,PERIHEART,2048,2048,1
2537,activated,PERIHEART,1888,1888,1
2538,activated,PERIHEART,1676,1676,1
2541,activated,PERIHEART,1785,1785,1
2546,activated,PERIHEART,2048,2048,1
2550,activated,PERIHEART,1566,1566,1
2554,activated,PERIHEART,2048,2048,1
2574,activated,PERIHEART,1627,1627,1
2576,activated,PERIHEART,1411,1411,1
2577,activated,PERIHEART,2048,2048,1
2579,activated,PERIHEART,1960,1960,1
2582,activated,PERIHEART,2048,2048,1
2587,activated,PERIHEART,2048,2048,1
2588,activated,PERIHEART,2048,2048,1
2589,activated,PERIHEART,2048,2048,1
2590,activated,PERIHEART,2048,2048,1
2593,activated,PERIHEART,2048,2048,1
2597,activated,PERIHEART,2048,2048,1
2608,activated,PERIHEART,2048,2048,1
2613,activated,PERIHEART,2048,2048,1
2620,activated,PERIHEART,1970,1970,1
2625,activated,PERIHEART,1898,1898,1
2627,activated,PERIHEART,2048,2048,1
2637,activated,PERIHEART,2048,2048,1
2638,activated,PERIHEART,1626,1626,1
2641,activated,PERIHEART,2048,2048,1
2646,activated,PERIHEART,1757,1757,1
2654,activated,PERIHEART,1532,1532,1
2657,activated,PERIHEART,1791,1791,1
2662,activated,PERIHEART,2048,2048,1
2663,activated,PERIHEART,2048,2048,1
2664,activated,PERIHEART,2048,2048,1
2669,activated,PERIHEART,1374,1374,1
2682,activated,PERIHEART,1609,1609,1
2683,activated,PERIHEART,2048,2048,1
2693,activated,PERIHEART,1816,1816,1
2701,activated,PERIHEART,2048,2048,1
2705,activated,PERIHEART,2048,2048,1
2714,activated,PERIHEART,2048,2048,1
2723,activated,PERIHEART,1199,1199,1
2724,activated,PERIHEART,1803,1803,1
2727,activated,PERIHEART,1107,1107,1
2728,activated,PERIHEART,1154,1154,1
2732,activated,PERIHEART,1093,1093,1
2734,activated,PERIHEART,2048,2048,1
2739,activated,PERIHEART,2048,2048,1
2740,activated,PERIHEART,1886,1886,1
2744,activated,PERIHEART,1593,1593,1
2762,activated,PERIHEART,1068,1068,1
2765,activated,PERIHEART,2024,2024,1
2769,activated,PERIHEART,1475,1475,1
2775,activated,PERIHEART,1421,1421,1
2783,activated,PERIHEART,1537,1537,1
2785,activated,PERIHEART,2048,2048,1
2787,activated,PERIHEART,1753,1753,1
2792,activated,PERIHEART,2048,2048,1
2796,activated,PERIHEART,1538,1538,1
2803,activated,PERIHEART,1818,1818,1
2805,activated,PERIHEART,2048,2048,1
2808,activated,PERIHEART,1730,1730,1
2810,activated,PERIHEART,2048,2048,1
2815,activated,PERIHEART,1247,1247,1
2818,activated,PERIHEART,2048,2048,1
2821,activated,PERIHEART,1520,1520,1
2831,activated,PERIHEART,2048,2048,1
2832,activated,PERIHEART,1902,1902,1
2834,activated,PERIHEART,2045,2045,1
2836,activated,PERIHEART,1582,1582,1
2837,activated,PERIHEART,1763,1763,1
2838,activated,PERIHEART,2048,2048,1
2840,activated,PERIHEART,2048,2048,1
2841,activated,PERIHEART,1351,1351,1
2843,activated,PERIHEART,1867,1867,1
2849,activated,PERIHEART,1893,1893,1
2850,activated,PERIHEART,2048,2048,1
2851,activated,PERIHEART,1518,1518,1
2852,activated,PERIHEART,1972,1972,1
2855,activated,PERIHEART,2048,2048,1
2860,activated,PERIHEART,2048,2048,1
2863,activated,PERIHEART,1382,1382,1
2869,activated,PERIHEART,1755,1755,1
2871,activated,PERIHEART,1793,1793,1
2872,activated,PERIHEART,2048,2048,1
2878,activated,PERIHEART,2048,2048,1
2882,activated,PERIHEART,2048,2048,1
2883,activated,PERIHEART,1866,1866,1
2884,activated,PERIHEART,2048,2048,1
2887,activated,PERIHEART,1917,1917,1
2895,activated,PERIHEART,2048,2048,1
2896,activated,PERIHEART,2048,2048,1
2898,activated,PERIHEART,1942,1942,1
2901,activated,PERIHEART,1749,1749,1
2902,activated,PERIHEART,2030,2030,1
2906,activated,PERIHEART,1826,1826,1
2908,activated,PERIHEART,2048,2048,1
2911,activated,PERIHEART,2048,2048,1
2915,activated,PERIHEART,2048,2048,1
2919,activated,PERIHEART,2048,2048,1
2920,activated,PERIHEART,1854,1854,1
2921,activated,PERIHEART,1301,1301,1
2925,activated,PERIHEART,2048,2048,1
2927,activated,PERIHEART,1777,1777,1
2929,activated,PERIHEART,1318,1318,1
2930,activated,PERIHEART,1356,1356,1
2936,activated,PERIHEART,1307,1307,1
2941,activated,PERIHEART,1413,1413,1
2944,activated,PERIHEART,1315,1315,1
2950,activated,PERIHEART,2048,2048,1
2955,activated,PERIHEART,2048,2048,1
2957,activated,PERIHEART,1663,1663,1
2963,activated,PERIHEART,1570,1570,1
2964,activated,PERIHEART,2048,2048,1
2965,activated,PERIHEART,2048,2048,1
2966,activated,PERIHEART,1918,1918,1
2969,activated,PERIHEART,1298,1298,1
2970,activated,PERIHEART,2048,2048,1
2971,activated,PERIHEART,1760,1760,1
2972,activated,PERIHEART,1172,1172,1
2976,activated,PERIHEART,1867,1867,1
2977,activated,PERIHEART,1953,1953,1
2979,activated,PERIHEART,1646,1646,1
2980,activated,PERIHEART,1766,1766,1
2991,activated,PERIHEART,1606,1606,1
2997,activated,PERIHEART,2048,2048,1
3001,activated,PERIHEART,2048,2048,1
3002,activated,PERIHEART,1666,1666,1
3006,activated,PERIHEART,1942,1942,1
3007,activated,PERIHEART,2048,2048,1
3015,activated,PERIHEART,1824,1824,1
3019,activated,PERIHEART,2021,2021,1
3029,activated,PERIHEART,1954,1954,1
3032,activated,PERIHEART,1419,1419,1
3033,activated,PERIHEART,2048,2048,1
3035,activated,PERIHEART,1562,1562,1
3047,activated,PERIHEART,1217,1217,1
3048,activated,PERIHEART,2048,2048,1
3051,activated,PERIHEART,1499,1499,1
3056,activated,PERIHEART,1812,1812,1
3057,activated,PERIHEART,2048,2048,1
3061,activated,PERIHEART,1683,1683,1
3062,activated,PERIHEART,2048,2048,1
3063,activated,PERIHEART,2048,2048,1
3075,activated,PERIHEART,2048,2048,1
3076,activated,PERIHEART,1887,1887,1
3081,activated,PERIHEART,1791,1791,1
3082,activated,PERIHEART,1733,1733,1
3083,activated,PERIHEART,1982,1982,1
3084,activated,PERIHEART,1894,1894,1
3085,activated,PERIHEART,1862,1862,1
3090,activated,PERIHEART,1747,1747,1
3092,activated,PERIHEART,1693,1693,1
3098,activated,PERIHEART,2048,2048,1
3103,activated,PERIHEART,1943,1943,1
3108,activated,PERIHEART,2048,2048,1
3110,activated,PERIHEART,2038,2038,1
3117,activated,PERIHEART,1525,1525,1
3118,activated,PERIHEART,1465,1465,1
3125,activated,PERIHEART,1711,1711,1
3126,activated,PERIHEART,2048,2048,1
3129,activated,PERIHEART,1781,1781,1
3131,activated,PERIHEART,1929,1929,1
3133,activated,PERIHEART,2048,2048,1
3134,activated,PERIHEART,1487,1487,1
3135,activated,PERIHEART,2048,2048,1
3139,activated,PERIHEART,1837,1837,1
3141,activated,PERIHEART,2048,2048,1
3142,activated,PERIHEART,1528,1528,1
3143,activated,PERIHEART,1795,1795,1
3149,activated,PERIHEART,1603,1603,1
3154,activated,PERIHEART,1588,1588,1
3156,activated,PERIHEART,2048,2048,1
3158,activated,PERIHEART,1329,1329,1
3163,activated,PERIHEART,2048,2048,1
3169,activated,PERIHEART,2048,2048,1
3172,activated,PERIHEART,1378,1378,1
3174,activated,PERIHEART,2048,2048,1
3176,activated,PERIHEART,2048,2048,1
3179,activated,PERIHEART,2048,2048,1
3185,activated,PERIHEART,1051,1051,1
3190,activated,PERIHEART,1547,1547,1
3194,activated,PERIHEART,1904,1904,1
3199,activated,PERIHEART,1683,1683,1
3202,activated,PERIHEART,1706,1706,1
3208,activated,PERIHEART,1656,1656,1
3209,activated,PERIHEART,1346,1346,1
3218,activated,PERIHEART,2048,2048,1
3219,quiescent,PERIHEART,1939,1939,0
3221,quiescent,PERIHEART,1704,1704,0
3222,quiescent,PERIHEART,1767,1767,0
3223,quiescent,PERIHEART,1489,1489,0
3224,quiescent,PERIHEART,1450,1450,0
3225,quiescent,PERIHEART,1570,1570,0
3226,quiescent,PERIHEART,1171,1171,0
3229,quiescent,PERIHEART,1546,1546,0
3231,quiescent,PERIHEART,1295,1295,0
3232,quiescent,PERIHEART,2048,2048,0
3234,quiescent,PERIHEART,1759,1759,0
3236,quiescent,PERIHEART,1347,1347,0
3237,quiescent,PERIHEART,1590,1590,0
3241,quiescent,PERIHEART,1481,1481,0
3243,quiescent,PERIHEART,905,905,0
3245,quiescent,PERIHEART,1504,1504,0
3248,quiescent,PERIHEART,976,976,0
3250,quiescent,PERIHEART,2048,2048,0
3251,quiescent,PERIHEART,1698,1698,0
3252,quiescent,PERIHEART,1489,1489,0
3253,quiescent,PERIHEART,1657,1657,0
3255,quiescent,PERIHEART,1953,1953,0
3256,quiescent,PERIHEART,1696,1696,0
3257,quiescent,PERIHEART,952,952,0
3258,quiescent,PERIHEART,1169,1169,0
3259,quiescent,PERIHEART,1257,1257,0
3260,quiescent,PERIHEART,1921,1921,0
3261,quiescent,PERIHEART,1573,1573,0
3262,quiescent,PERIHEART,1350,1350,0
3265,quiescent,PERIHEART,1435,1435,0
3267,quiescent,PERIHEART,1032,1032,0
3269,quiescent,PERIHEART,1165,1165,0
3270,quiescent,PERIHEART,1070,1070,0
3271,quiescent,PERIHEART,2041,2041,0
3273,quiescent,PERIHEART,1941,1941,0
3275,quiescent,PERIHEART,1741,1741,0
3276,quiescent,PERIHEART,1498,1498,0
3277,quiescent,PERIHEART,1466,1466,0
3278,quiescent,PERIHEART,1420,1420,0
3279,quiescent,PERIHEART,2048,2048,0
3280,quiescent,PERIHEART,1159,1159,0
3283,quiescent,PERIHEART,2048,2048,0
3285,quiescent,PERIHEART,2048,2048,0
3286,quiescent,PERIHEART,2048,2048,0
3287,quiescent,PERIHEART,1710,1710,0
3288,quiescent,PERIHEART,1428,1428,0
3289,quiescent,PERIHEART,1682,1682,0
3292,quiescent,PERIHEART,1588,1588,0
3293,quiescent,PERIHEART,1432,1432,0
3295,quiescent,PERIHEART,1758,1758,0
3296,quiescent,PERIHEART,1794,1794,0
3297,quiescent,PERIHEART,1575,1575,0
3298,quiescent,PERIHEART,1355,1355,0
3299,quiescent,PERIHEART,1899,1899,0
3301,quiescent,PERIHEART,1370,1370,0
3302,quiescent,PERIHEART,1606,1606,0
3303,quiescent,PERIHEART,2048,2048,0
3304,quiescent,PERIHEART,1721,1721,0
3306,quiescent,PERIHEART,1181,1181,0
3307,quiescent,PERIHEART,1379,1379,0
3309,quiescent,PERIHEART,1763,1763,0
3310,quiescent,PERIHEART,1194,1194,0
3311,quiescent,PERIHEART,1493,1493,0
3313,quiescent,PERIHEART,1186,1186,0
3315,quiescent,PERIHEART,1423,1423,0
3318,quiescent,PERIHEART,2016,2016,0
3319,quiescent,PERIHEART,1755,1755,0
3320,quiescent,PERIHEART,1315,1315,0
3321,quiescent,PERIHEART,1310,1310,0
3323,quiescent,PERIHEART,1379,1379,0
3324,quiescent,PERIHEART,1067,1067,0
3325,quiescent,PERIHEART,1335,1335,0
3326,quiescent,PERIHEART,1564,1564,0
3327,quiescent,PERIHEART,1421,1421,0
3329,quiescent,PERIHEART,2003,2003,0
3330,quiescent,PERIHEART,1523,1523,0
3331,quiescent,PERIHEART,1594,1594,0
3332,quiescent,PERIHEART,1877,1877,0
3333,quiescent,PERIHEART,1279,1279,0
3334,quiescent,PERIHEART,1057,1057,0
3335,quiescent,PERIHEART,1383,1383,0
3336,quiescent,PERIHEART,1666,1666,0
3337,quiescent,PERIHEART,1303,1303,0
3338,quiescent,PERIHEART,1216,1216,0
3341,quiescent,PERIHEART,1224,1224,0
3342,quiescent,PERIHEART,1138,1138,0
3344,quiescent,PERIHEART,1627,1627,0
3345,quiescent,PERIHEART,1645,1645,0
3351,quiescent,PERIHEART,1113,1113,0
3352,quiescent,PERIHEART,1425,1425,0
3354,quiescent,PERIHEART,1817,1817,0
3356,quiescent,PERIHEART,1055,1055,0
3358,quiescent,PERIHEART,1391,1391,0
3359,quiescent,PERIHEART,1430,1430,0
3362,quiescent,PERIHEART,1450,1450,0
3364,quiescent,PERIHEART,1548,1548,0
3365,quiescent,PERIHEART,1807,1807,0
3366,quiescent,PERIHEART,1167,1167,0
3367,quiescent,PERIHEART,1235,1235,0
3369,quiescent,PERIHEART,1786,1786,0
3370,quiescent,PERIHEART,1311,1311,0
3371,quiescent,PERIHEART,1588,1588,0
3373,quiescent,PERIHEART,1361,1361,0
3374,quiescent,PERIHEART,1487,1487,0
3378,quiescent,PERIHEART,1163,1163,0
3379,quiescent,PERIHEART,1242,1242,0
3381,quiescent,PERIHEART,1265,1265,0
3384,quiescent,PERIHEART,1314,1314,0
3385,quiescent,PERIHEART,1311,1311,0
3386,quiescent,PERIHEART,1252,1252,0
3388,quiescent,PERIHEART,1461,1461,0
3389,quiescent,PERIHEART,1912,1912,0
3390,quiescent,PERIHEART,1172,1172,0
3391,quiescent,PERIHEART,1733,1733,0
3392,quiescent,PERIHEART,1293,1293,0
3393,quiescent,PERIHEART,1505,1505,0
3394,quiescent,PERIHEART,1625,1625,0
3395,quiescent,PERIHEART,2048,2048,0
3396,quiescent,PERIHEART,1072,1072,0
3397,quiescent,PERIHEART,1056,1056,0
3403,quiescent,PERIHEART,1744,1744,0
3404,quiescent,PERIHEART,1942,1942,0
3406,quiescent,PERIHEART,1267,1267,0
3407,quiescent,PERIHEART,1225,1225,0
3408,quiescent,PERIHEART,1239,1239,0
3409,quiescent,PERIHEART,1310,1310,0
3410,quiescent,PERIHEART,1889,1889,0
3411,quiescent,PERIHEART,1304,1304,0
3414,quiescent,PERIHEART,1495,1495,0
3416,quiescent,PERIHEART,1165,1165,0
3417,quiescent,PERIHEART,1285,1285,0
3418,quiescent,PERIHEART,1414,1414,0
3420,quiescent,PERIHEART,1730,1730,0
3421,quiescent,PERIHEART,1274,1274,0
3429,quiescent,PERIHEART,1780,1780,0
3430,quiescent,PERIHEART,869,869,0
3431,quiescent,PERIHEART,1283,1283,0
3433,quiescent,PERIHEART,1673,1673,0
3437,quiescent,PERIHEART,1250,1250,0
3438,quiescent,PERIHEART,1547,1547,0
3442,quiescent,PERIHEART,1227,1227,0
3443,quiescent,PERIHEART,1755,1755,0
3444,quiescent,PERIHEART,1266,1266,0
3445,quiescent,PERIHEART,1712,1712,0
3446,quiescent,PERIHEART,1095,1095,0
3447,quiescent,PERIHEART,1582,1582,0
3448,quiescent,PERIHEART,1018,1018,0
3449,quiescent,PERIHEART,1781,1781,0
3450,quiescent,PERIHEART,1772,1772,0
3451,quiescent,PERIHEART,1345,1345,0
3452,quiescent,PERIHEART,2039,2039,0
3454,quiescent,PERIHEART,1302,1302,0
3457,quiescent,PERIHEART,1741,1741,0
3458,quiescent,PERIHEART,2048,2048,0
3459,quiescent,PERIHEART,1348,1348,0
3460,quiescent,PERIHEART,1952,1952,0
3461,quiescent,PERIHEART,1489,1489,0
3462,quiescent,PERIHEART,1304,1304,0
3463,quiescent,PERIHEART,2048,2048,0
3465,quiescent,PERIHEART,1669,1669,0
3466,quiescent,PERIHEART,1740,1740,0
3467,quiescent,PERIHEART,1819,1819,0
3468,quiescent,PERIHEART,1494,1494,0
3469,quiescent,PERIHEART,1709,1709,0
3471,quiescent,PERIHEART,1418,1418,0
3472,quiescent,PERIHEART,1045,1045,0
3474,quiescent,PERIHEART,1844,1844,0
3475,quiescent,PERIHEART,1659,1659,0
3477,quiescent,PERIHEART,1542,1542,0
3478,quiescent,PERIHEART,1381,1381,0
3480,quiescent,PERIHEART,2048,2048,0
3482,quiescent,PERIHEART,1425,1425,0
3483,quiescent,PERIHEART,1168,1168,0
3484,quiescent,PERIHEART,1070,1070,0
3485,quiescent,PERIHEART,1690,1690,0
3486,quiescent,PERIHEART,1333,1333,0
3488,quiescent,PERIHEART,1551,1551,0
3489,quiescent,PERIHEART,1517,1517,0
3490,quiescent,PERIHEART,1438,1438,0
3492,quiescent,PERIHEART,882,882,0
3495,quiescent,PERIHEART,1729,1729,0
3497,quiescent,PERIHEART,1490,1490,0
3498,quiescent,PERIHEART,1288,1288,0
3499,quiescent,PERIHEART,2048,2048,0
3505,quiescent,PERIHEART,1188,1188,0
3509,quiescent,PERIHEART,1776,1776,0
3510,quiescent,PERIHEART,2048,2048,0
3511,quiescent,PERIHEART,1522,1522,0
3512,quiescent,PERIHEART,1641,1641,0
3514,quiescent,PERIHEART,1154,1154,0
3516,quiescent,PERIHEART,1320,1320,0
3518,quiescent,PERIHEART,948,948,0
3519,quiescent,PERIHEART,2048,2048,0
3520,quiescent,PERIHEART,1473,1473,0
3521,quiescent,PERIHEART,1005,1005,0
3522,quiescent,PERIHEART,1212,1212,0
3523,quiescent,PERIHEART,1695,1695,0
3526,quiescent,PERIHEART,2048,2048,0
3528,quiescent,PERIHEART,1662,1662,0
3529,quiescent,PERIHEART,1139,1139,0
3530,quiescent,PERIHEART,1533,1533,0
3532,quiescent,PERIHEART,1609,1609,0
3533,quiescent,PERIHEART,1704,1704,0
3534,quiescent,PERIHEART,1516,1516,0
3536,quiescent,PERIHEART,1572,1572,0
3537,quiescent,PERIHEART,1362,1362,0
3538,quiescent,PERIHEART,1482,1482,0
3539,quiescent,PERIHEART,1155,1155,0
3541,quiescent,PERIHEART,2048,2048,0
3543,quiescent,PERIHEART,1862,1862,0
3546,quiescent,PERIHEART,2048,2048,0
3548,quiescent,PERIHEART,1541,1541,0
3549,quiescent,PERIHEART,1861,1861,0
3550,quiescent,PERIHEART,1880,1880,0
3551,quiescent,PERIHEART,1133,1133,0
3552,quiescent,PERIHEART,1941,1941,0
3555,quiescent,PERIHEART,1814,1814,0
3558,quiescent,PERIHEART,1804,1804,0
3561,quiescent,PERIHEART,1748,1748,0
3562,quiescent,PERIHEART,1293,1293,0
3563,quiescent,PERIHEART,1574,1574,0
3564,quiescent,PERIHEART,1454,1454,0
3565,quiescent,PERIHEART,2048,2048,0
3567,quiescent,PERIHEART,1736,1736,0
3568,quiescent,PERIHEART,1685,1685,0
3576,quiescent,PERIHEART,2048,2048,0
3579,quiescent,PERIHEART,1611,1611,0
3580,quiescent,PERIHEART,1882,1882,0
3582,quiescent,PERIHEART,1788,1788,0
3583,quiescent,PERIHEART,1574,1574,0
3584,quiescent,PERIHEART,1954,1954,0
3585,quiescent,PERIHEART,1422,1422,0
3586,quiescent,PERIHEART,1338,1338,0
3587,quiescent,PERIHEART,1070,1070,0
3588,quiescent,PERIHEART,1508,1508,0
3590,quiescent,PERIHEART,1611,1611,0
3591,quiescent,PERIHEART,1893,1893,0
3592,quiescent,PERIHEART,1792,1792,0
3594,quiescent,PERIHEART,2048,2048,0
3595,quiescent,PERIHEART,1150,1150,0
3597,quiescent,PERIHEART,1602,1602,0
3598,quiescent,PERIHEART,1543,1543,0
3599,quiescent,PERIHEART,1644,1644,0
3602,quiescent,PERIHEART,1520,1520,0
3603,quiescent,PERIHEART,1778,1778,0
3607,quiescent,PERIHEART,1735,1735,0
3608,quiescent,PERIHEART,1554,1554,0
3609,quiescent,PERIHEART,1559,1559,0
3610,quiescent,PERIHEART,2048,2048,0
3613,quiescent,PERIHEART,1419,1419,0
3615,quiescent,PERIHEART,1594,1594,0
3616,quiescent,PERIHEART,1414,1414,0
3617,quiescent,PERIHEART,1320,1320,0
3618,quiescent,PERIHEART,1083,1083,0
3620,quiescent,PERIHEART,1317,1317,0
3621,quiescent,PERIHEART,1447,1447,0
3622,quiescent,PERIHEART,1312,1312,0
3623,quiescent,PERIHEART,1348,1348,0
3624,quiescent,PERIHEART,1353,1353,0
3625,quiescent,PERIHEART,1331,1331,0
3626,quiescent,PERIHEART,1261,1261,0
3629,quiescent,PERIHEART,1312,1312,0
3632,quiescent,PERIHEART,1293,1293,0
3634,quiescent,PERIHEART,1430,1430,0
3637,quiescent,PERIHEART,1283,1283,0
3639,quiescent,PERIHEART,1408,1408,0
3640,quiescent,PERIHEART,2002,2002,0
3641,quiescent,PERIHEART,1443,1443,0
3643,quiescent,PERIHEART,1449,1449,0
3644,quiescent,PERIHEART,1445,1445,0
3645,quiescent,PERIHEART,1898,1898,0
3646,quiescent,PERIHEART,1109,1109,0
